id_venta,fecha_pedido,fecha_envio,nombre_cliente,apellido_cliente,correo_cliente,telefono_cliente,nacionalidad_cliente,vendedor,producto,cantidad,monto,impuesto,tipo_tarjeta,no_tarjeta
8,2024-08-09,2024-03-21,Elianora,Plumbridge,eplumbridge7@shop-pro.jp,2397118523,Colombia,81-2555816,French Kiss Vanilla,8,10236,0.759,mastercard,5048377074773339
9,2024-06-01,2024-09-25,Joelly,Coulthurst,jcoulthurst8@ucoz.ru,3377036791,United States,73-7638593,Pear - Halves,10,12077,0.208,mastercard,5048375399510618
10,2024-05-25,2023-12-21,Kissiah,Locks,klocks9@china.com.cn,5509812419,Mexico,12-1816115,"Cheese - Cheddar, Medium",9,5463,0.059,mastercard,5048376354538370
11,2024-07-20,2024-04-08,Johnnie,Edison,jedisona@artisteer.com,3137180065,United States,04-3513015,Turnip - Mini,1,10494,0.769,mastercard,5108753480879810
12,2024-09-02,2024-07-24,Jolee,Teaze,jteazeb@newyorker.com,6502010608,United States,37-8092889,Pastry - Cherry Danish - Mini,8,11537,0.711,mastercard,5048370264732942
13,2024-02-01,2024-06-16,Fern,Roncelli,froncellic@hud.gov,3526514836,United States,75-8628421,"Rum - White, Gg White",1,8333,0.601,mastercard,5108750934926734
14,2024-07-01,2024-03-20,Rebbecca,O'Henery,roheneryd@japanpost.jp,2535715779,Mexico,97-1323311,Wine - Fino Tio Pepe Gonzalez,6,11651,0.394,mastercard,5048378677297247
15,2024-01-03,2024-05-17,Merwin,Bewsey,mbewseye@google.com.hk,8742808171,Colombia,50-9573003,Cookie - Oreo 100x2,4,11109,0.73,mastercard,5108753380187751
16,2024-07-01,2023-12-07,Janek,Kermath,jkermathf@ifeng.com,5957584289,Colombia,13-3806571,"Soda Water - Club Soda, 355 Ml",1,9829,0.472,mastercard,5048373899331882
17,2024-10-22,2024-06-08,Robers,Stacy,rstacyg@admin.ch,5255189529,Mexico,98-6095003,"Ecolab - Orange Frc, Cleaner",1,13834,0.469,mastercard,5048370281902049
18,2024-09-09,2024-05-19,Chere,Andrzejewski,candrzejewskih@samsung.com,5677471546,Mexico,09-6282213,"Wine - Red, Gamay Noir",6,5580,0.03,mastercard,5048379437088553
19,2024-04-15,2024-08-08,Wendall,Brownsall,wbrownsalli@cmu.edu,4191521199,United States,26-6370584,"Vermouth - Sweet, Cinzano",7,5070,0.597,mastercard,5048372693827368
20,2024-07-16,2024-10-04,Lorrayne,Ivimey,livimeyj@shareasale.com,5608350287,Mexico,13-9631853,"Crush - Grape, 355 Ml",6,4720,0.971,mastercard,5048379505225236
21,2024-08-05,2024-06-27,Brigid,Banaszkiewicz,bbanaszkiewiczk@bloglines.com,3472803148,United States,46-2060669,Sauerkraut,4,12292,0.311,mastercard,5108755874946535
22,2024-09-15,2023-12-27,Hermine,Shave,hshavel@imgur.com,4432099930,Dominican Republic,26-6370584,Lime Cordial - Roses,7,10445,0.597,mastercard,5048375303809734
23,2024-11-04,2024-02-03,Ellary,Anmore,eanmorem@desdev.cn,2055761639,United States,13-3806571,Muffin Puck Ww Carrot,3,4169,0.246,mastercard,5108753527045201
24,2024-04-26,2023-12-10,Shurlock,Sanja,ssanjan@springer.com,6613965215,United States,56-5604977,Mushroom - Morel Frozen,8,7963,0.621,mastercard,5108750288048143
25,2024-05-27,2024-09-07,Dorelia,Blaxley,dblaxleyo@linkedin.com,8446049680,Colombia,44-3478985,Creme De Banane - Marie,5,6827,0.446,mastercard,5048373271176046
26,2024-10-10,2024-09-26,Morse,Cottier,mcottierp@odnoklassniki.ru,6078068121,Colombia,58-8445429,Wine - Fontanafredda Barolo,5,10006,0.729,mastercard,5108757237573931
27,2024-05-07,2024-01-25,Hillie,Craigs,hcraigsq@yandex.ru,7132271628,United States,33-0381277,Cleaner - Bleach,10,9283,0.586,mastercard,5048370952790483
28,2024-08-01,2024-06-20,Joby,Suggett,jsuggettr@example.com,8583456917,Colombia,58-8445429,Duck - Whole,9,8586,0.018,mastercard,5108759150399997
29,2024-05-19,2024-08-10,Violette,Daniellot,vdaniellots@indiatimes.com,3141831307,United States,61-1074040,Turkey Leg With Drum And Thigh,3,12767,0.032,mastercard,5048374150292342
30,2024-08-12,2024-02-25,Dari,Hrachovec,dhrachovect@cnn.com,3998442198,Colombia,94-4374770,Towels - Paper / Kraft,7,9941,0.656,mastercard,5048374775155403
31,2024-03-08,2024-03-15,Hillard,Fruen,hfruenu@google.fr,3264742448,Mexico,08-3359811,Cream - 10%,1,13642,0.129,mastercard,5048377215529343
32,2024-05-12,2024-01-12,Ambur,Steckings,asteckingsv@chron.com,5759959942,Colombia,31-2236475,Beef - Top Sirloin - Aaa,10,7887,0.352,mastercard,5048372585736404
33,2024-02-29,2024-09-26,Addison,Lukash,alukashw@wikispaces.com,5077689419,United States,65-5729756,"Tomatoes - Vine Ripe, Red",1,10975,0.089,mastercard,5108756144361448
34,2024-04-21,2024-10-15,Lanae,Richmont,lrichmontx@google.es,8816720520,Colombia,94-4374770,"Wine - Red, Gamay Noir",10,4394,0.412,mastercard,5048375290605483
35,2024-08-14,2024-10-08,Roanne,Corder,rcordery@eepurl.com,8129685327,United States,71-5393627,Mudslide,1,12224,0.655,mastercard,5048374597411273
36,2024-02-08,2024-08-06,Angus,Mapplebeck,amapplebeckz@comsenz.com,5095656186,Mexico,80-2822904,Cups 10oz Trans,5,9268,0.572,mastercard,5048371828624591
37,2024-07-15,2024-04-26,Lucienne,Burke,lburke10@bluehost.com,6068957609,United States,78-5459961,Cheese - Mix,8,7396,0.199,mastercard,5108756801263374
38,2024-05-19,2024-02-16,Kelcy,Birdall,kbirdall11@lulu.com,5161351449,Colombia,29-7137664,Flower - Commercial Bronze,8,5439,0.742,mastercard,5048373310249952
39,2024-07-20,2024-01-22,Barry,Armin,barmin12@europa.eu,4029971828,United States,05-6134170,Cheese - Bocconcini,1,7766,0.295,mastercard,5048377322544219
40,2024-07-19,2024-11-20,Rinaldo,Hardy-Piggin,rhardypiggin13@google.com.br,8128983788,United States,81-6787276,Sachet,1,8598,0.037,mastercard,5048372754845648
41,2024-01-06,2024-08-02,Jennilee,Blackall,jblackall14@nature.com,2016817188,United States,85-2993638,Sage - Rubbed,1,11428,0.419,mastercard,5048375566130828
42,2024-05-06,2024-04-07,Cate,Blance,cblance15@google.com.hk,8281772752,United States,14-9023897,Pizza Pizza Dough,6,8845,0.5,mastercard,5048377877636105
43,2024-01-13,2023-12-29,Roxanne,Gladeche,rgladeche16@csmonitor.com,7136202357,Dominican Republic,85-2993638,"Soup - Knorr, Classic Can. Chili",1,11062,0.476,mastercard,5108757447319562
44,2024-04-03,2024-08-09,Rurik,Storks,rstorks17@adobe.com,2145021987,United States,43-5553068,"Coconut - Shredded, Unsweet",2,5306,0.12,mastercard,5108754303600870
45,2024-06-20,2024-06-16,Ulrike,Gever,ugever18@virginia.edu,5028820028,United States,04-7088264,"Yeast - Fresh, Fleischman",10,13554,0.757,mastercard,5048372491814105
46,2024-04-19,2024-06-06,Quinton,Dickens,qdickens19@e-recht24.de,3307503483,United States,47-9054500,Soup Campbells Turkey Veg.,1,11230,0.051,mastercard,5048372998049544
47,2024-08-04,2024-03-21,Nico,Matthisson,nmatthisson1a@google.com.hk,5124105135,United States,70-8572197,Truffle Cups Green,7,3551,0.856,mastercard,5108755214334921
48,2024-05-15,2024-02-07,Raymond,Blockley,rblockley1b@weebly.com,2678434900,Dominican Republic,58-8445429,Chef Hat 20cm,6,11644,0.306,mastercard,5108752161031501
49,2024-03-13,2024-10-01,Corrine,Gorthy,cgorthy1c@theguardian.com,6527580392,Colombia,12-0301057,Mayonnaise - Individual Pkg,8,6201,0.322,mastercard,5108751718397241
50,2024-09-28,2024-04-05,Huntlee,Dericot,hdericot1d@youtube.com,9057988137,Mexico,04-3513015,"Juice - V8, Tomato",8,12163,0.41,mastercard,5108754951683798
51,2024-01-27,2024-04-10,Lynnell,Featonby,lfeatonby1e@github.io,3281613303,Colombia,44-3135439,Dc Hikiage Hira Huba,9,12345,0.892,mastercard,5048373992524391
52,2024-09-02,2023-12-27,Bennett,Dicey,bdicey1f@ning.com,4558860800,Mexico,99-8664666,Paper Cocktail Umberlla 80 - 180,5,6957,0.34,mastercard,5108752782198655
53,2024-03-22,2024-06-20,Ewell,Feaster,efeaster1g@slate.com,4341262878,United States,75-8628421,Chinese Foods - Chicken Wing,10,7581,0.183,mastercard,5048375523862638
54,2024-08-01,2024-06-25,Derward,McHugh,dmchugh1h@fastcompany.com,1055207352,Colombia,29-7137664,Glass Clear 8 Oz,9,13687,0.857,mastercard,5108750521989541
55,2024-09-18,2023-12-24,Aubert,Bambridge,abambridge1i@state.tx.us,6193949992,United States,05-6134170,Milkettes - 2%,4,14015,0.123,mastercard,5108752042468211
56,2024-06-24,2024-02-27,Nelli,Brunone,nbrunone1j@mapy.cz,2799162799,Colombia,99-3140169,Onions - Cooking,6,12455,0.756,mastercard,5108754771024603
57,2024-03-07,2024-10-20,Yetty,Priddle,ypriddle1k@gmpg.org,8746419080,Colombia,36-5333346,Garlic - Elephant,3,6525,0.246,mastercard,5048377097053693
58,2024-01-20,2024-05-11,Gilburt,Palfreeman,gpalfreeman1l@smugmug.com,5925535116,Colombia,47-9054500,Island Oasis - Ice Cream Mix,2,8127,0.355,mastercard,5108757840476563
59,2024-05-30,2024-09-12,Demetria,De Ruel,dderuel1m@bluehost.com,5134109404,United States,07-1716470,"Lamb - Loin, Trimmed, Boneless",5,10222,0.524,mastercard,5108754997667037
60,2024-02-07,2023-12-26,Clay,Stanislaw,cstanislaw1n@google.com.hk,6037505596,Colombia,04-0135880,Red Currants,7,13559,0.12,mastercard,5048374218415679
61,2024-07-22,2024-03-04,Dionne,Girault,dgirault1o@wsj.com,3489593864,Mexico,80-2822904,Eggwhite Frozen,9,3807,0.45,mastercard,5108758846763061
62,2024-10-12,2024-05-30,Yank,Sowten,ysowten1p@hubpages.com,1284793135,Colombia,85-2993638,Broom Handle,8,7288,0.903,mastercard,5108756817964684
63,2024-02-12,2024-07-28,Blaire,Grestie,bgrestie1q@de.vu,9207379214,Mexico,97-1407392,Cookies - Amaretto,5,3151,0.93,mastercard,5108759993530550
64,2024-02-29,2024-08-07,Magdalena,Kilmurry,mkilmurry1r@exblog.jp,5043516598,United States,14-7026110,Sauce - Plum,2,8815,0.563,mastercard,5048371005896178
65,2024-07-10,2024-05-18,Forster,Rippon,frippon1s@nymag.com,8585364739,Colombia,35-1306564,Soup - Campbells Beef Noodle,6,11793,0.221,mastercard,5048371633062458
66,2024-09-25,2024-11-02,Phylis,Challiner,pchalliner1t@bbb.org,3124592019,Mexico,25-0830003,Rice - Long Grain,2,5748,0.437,mastercard,5108757939435413
67,2024-05-19,2024-02-10,Caresa,Orgen,corgen1u@hp.com,9992848473,Mexico,64-9432037,Mcguinness - Blue Curacao,6,6336,0.409,mastercard,5108752386226951
68,2024-02-18,2024-04-07,Vinny,Rousby,vrousby1v@spotify.com,6268601543,United States,82-8733224,"Veal - Insides, Grains",1,5950,0.003,mastercard,5108756687222841
69,2024-03-21,2024-03-03,Osbourne,Dykes,odykes1w@latimes.com,9132626858,Colombia,80-2822904,Gatorade - Orange,9,5365,0.607,mastercard,5108758397212823
70,2024-01-07,2024-08-29,Nobie,Kerr,nkerr1x@blinklist.com,5708831762,Colombia,26-6370584,"Chicken - White Meat, No Tender",7,8873,0.659,mastercard,5108758723732734
71,2024-04-25,2023-12-31,Darlleen,Barge,dbarge1y@mayoclinic.com,3345284732,United States,90-3763598,Bread - Pain Au Liat X12,9,13158,0.465,mastercard,5048379357774851
72,2024-04-30,2024-06-08,Gibby,Wakefield,gwakefield1z@slideshare.net,3027387550,Colombia,18-4327173,Wine - Magnotta - Cab Franc,2,8527,0.439,mastercard,5108758823691749
73,2024-10-12,2024-07-01,Marj,Hotson,mhotson20@whitehouse.gov,3126036383,United States,44-3478985,Syrup - Kahlua Chocolate,1,6334,0.327,mastercard,5048372994205439
74,2024-04-20,2024-06-28,Eugine,Ponton,eponton21@paypal.com,7033612833,United States,44-3478985,Flour - Fast / Rapid,4,11602,0.298,mastercard,5048378366702275
75,2024-08-27,2024-02-06,Darb,Badger,dbadger22@sitemeter.com,8126995413,United States,82-1705092,Molasses - Fancy,4,4072,0.446,mastercard,5108754157602626
76,2024-06-10,2024-10-16,Jecho,Fountain,jfountain23@google.co.uk,8822851025,Mexico,87-0840678,Flower - Dish Garden,6,6185,0.11,mastercard,5108750917014482
77,2024-08-21,2024-01-08,Virgie,Emons,vemons24@nih.gov,6195466188,United States,99-3140169,"Cheese - Havarti, Salsa",4,11691,0.611,mastercard,5048374747476812
78,2024-10-05,2024-01-29,Ancell,Rape,arape25@slate.com,5775923039,Colombia,29-0623737,Sprouts - Baby Pea Tendrils,10,12480,0.505,mastercard,5108759584021258
79,2024-08-11,2024-10-13,Flory,Rosenthaler,frosenthaler26@icio.us,7061559571,Dominican Republic,04-7088264,Nantucket Apple Juice,8,5607,0.547,mastercard,5048375986818549
80,2024-02-01,2023-12-17,Vincenty,Uccelli,vuccelli27@ted.com,6148637179,United States,73-7638593,Cloves - Ground,4,10135,0.817,mastercard,5048376853180971
81,2024-06-11,2024-08-30,Harmon,Lofting,hlofting28@amazon.co.jp,6442067370,Mexico,75-8628421,Rootbeer,1,5567,0.601,mastercard,5108757326524902
82,2024-05-10,2024-06-06,Konstantine,Valentino,kvalentino29@com.com,5438849428,Colombia,00-8314362,Bread - Ciabatta Buns,6,13293,0.175,mastercard,5048372336992140
83,2024-08-04,2024-02-01,Lexine,Fawckner,lfawckner2a@fotki.com,7074255700,United States,07-1716470,Onions Granulated,5,9073,0.183,mastercard,5048372362765634
84,2024-03-15,2024-08-19,Grant,Canniffe,gcanniffe2b@meetup.com,9463990466,Colombia,85-2993638,Almonds Ground Blanched,5,8564,0.516,mastercard,5048378567543908
85,2024-07-18,2024-07-09,Khalil,Pawelke,kpawelke2c@newsvine.com,2482853253,United States,12-1816115,Fireball Whisky,1,4677,0.622,mastercard,5048376067248119
86,2024-04-13,2024-01-15,Berkeley,Antham,bantham2d@go.com,8018729377,United States,40-5480729,Pork Ham Prager,9,4881,0.867,mastercard,5048371970280069
87,2024-05-04,2024-02-15,Allie,Allderidge,aallderidge2e@google.ca,7114466081,Mexico,15-7972653,"Club Soda - Schweppes, 355 Ml",6,11406,0.741,mastercard,5048371457276119
88,2024-04-26,2024-02-24,Christan,Dobbson,cdobbson2f@cloudflare.com,4055475230,United States,24-1068083,Coffee - Decaffeinato Coffee,4,12239,0.233,mastercard,5108756590300817
89,2024-02-01,2024-04-22,Keith,McReath,kmcreath2g@chron.com,4035475669,Mexico,78-9151673,Lamb - Bones,2,14090,0.251,mastercard,5048375706142329
90,2024-05-31,2024-09-23,Lynnett,Tull,ltull2h@cbc.ca,3038674456,United States,46-2060669,"Pepper - Paprika, Spanish",1,12039,0.326,mastercard,5108759214236987
91,2024-11-24,2024-06-13,Hilary,Povele,hpovele2i@wunderground.com,9892970955,United States,98-4636124,Beans - Fava Fresh,9,4893,0.727,mastercard,5048373784404612
92,2024-04-19,2024-10-29,Libbi,Domotor,ldomotor2j@altervista.org,4159785817,United States,14-9023897,"Chocolate - Milk, Callets",5,9147,0.337,mastercard,5108753826897286
93,2024-07-08,2024-01-10,Theodora,Dunnion,tdunnion2k@soup.io,6824002678,United States,30-9696679,"Wine - Red, Pinot Noir, Chateau",6,6583,0.79,mastercard,5048373487072492
94,2024-03-20,2024-08-11,Lyndy,Ealam,lealam2l@booking.com,8655497572,United States,91-9571840,Nut - Macadamia,10,13046,0.085,mastercard,5048372152184939
95,2024-01-27,2024-11-17,Rodolphe,Chattelaine,rchattelaine2m@jalbum.net,5498505322,Mexico,98-6095003,Bacardi Breezer - Tropical,3,12002,0.286,mastercard,5108757354299922
96,2024-07-22,2024-03-14,Dacey,Pock,dpock2n@macromedia.com,4916193546,Colombia,90-3763598,Cake - Sheet Strawberry,3,6422,0.091,mastercard,5048373345679082
97,2024-04-20,2024-03-14,Pansie,Minchi,pminchi2o@feedburner.com,8912603129,Colombia,65-9086309,"Wine - White, Mosel Gold",8,12290,0.004,mastercard,5108753834220190
98,2024-07-29,2024-03-17,Jenna,Key,jkey2p@samsung.com,5719208491,United States,12-0301057,"Wine - Magnotta - Red, Baco",3,3987,0.176,mastercard,5048378899314028
99,2024-08-26,2024-05-11,Kaia,Yatman,kyatman2q@tuttocitta.it,8202380049,Mexico,95-3931114,V8 Splash Strawberry Kiwi,9,3861,0.648,mastercard,5108758351108090
100,2024-10-13,2024-05-13,Ali,Busk,abusk2r@chronoengine.com,7945497734,Dominican Republic,95-3931114,Durian Fruit,1,10261,0.484,mastercard,5048371535378929
1,2024-08-30,2024-11-12,Dinny,Guillond,dguillond0@ning.com,7036848703,United States,97-2136523,"Pork - Tenderloin, Fresh",5,10861,0.904,mastercard,5048379077471424
2,2024-10-08,2024-08-18,Stefano,Wooffitt,swooffitt1@google.com,2485159104,Mexico,08-3359811,"Yeast - Fresh, Fleischman",1,12027,0.832,mastercard,5108752447696424
3,2024-07-31,2024-05-20,Chelsie,Vials,cvials2@hostgator.com,2294773511,United States,00-8314362,Sugar - Cubes,6,8177,0.902,mastercard,5108758180321161
4,2024-09-21,2024-08-16,Janifer,Durbin,jdurbin3@joomla.org,9137103955,Mexico,58-3345781,Icecream Cone - Areo Chocolate,7,7540,0.458,mastercard,5048376501270406
5,2024-09-19,2024-04-01,Jehanna,Amort,jamort4@about.me,3106700644,United States,79-3781698,Pate Pans Yellow,1,4046,0.291,mastercard,5108757221713089
6,2024-05-31,2024-11-05,Mal,Silber,msilber5@noaa.gov,2025883148,United States,61-1074040,Turkey Tenderloin Frozen,1,7913,0.433,mastercard,5108750013858675
7,2024-10-22,2024-07-29,Alikee,Cottell,acottell6@lycos.com,7721652650,United States,37-8092889,Beef - Flank Steak,6,9430,0.309,mastercard,5048377040261526
8,2024-07-30,2024-10-21,Meredith,Mounsey,mmounsey7@home.pl,9245896322,Colombia,04-1781862,Sauce - Roasted Red Pepper,1,6250,0.717,mastercard,5048376038401433
9,2024-03-10,2024-11-27,Kata,Birkmyre,kbirkmyre8@discovery.com,2937787359,Colombia,79-7972239,Wine - Two Oceans Cabernet,3,11428,0.501,mastercard,5108759009577447
10,2024-09-18,2024-05-27,Nannette,Ledur,nledur9@nationalgeographic.com,6026834412,United States,81-6787276,"Chicken - Leg, Fresh",10,3844,0.672,mastercard,5108750806265690
11,2024-09-23,2024-07-05,Lyle,Hendrix,lhendrixa@dion.ne.jp,5011622320,United States,12-1404658,Goldschalger,9,4144,0.579,mastercard,5048375223244566
12,2024-11-28,2023-12-26,Ingrid,Roden,irodenb@tripadvisor.com,3189471923,United States,44-3478985,Glaze - Apricot,10,3289,0.712,mastercard,5108752706287527
13,2024-11-23,2024-01-27,Chancey,McParlin,cmcparlinc@360.cn,5016256078,United States,04-5323286,Muffin Hinge - 211n,6,7460,0.533,mastercard,5108758418253780
14,2024-09-27,2024-09-04,Thain,Blondel,tblondeld@google.ru,1507073357,Colombia,04-1781862,Bay Leaf Ground,8,11788,0.546,mastercard,5108752349766747
15,2024-03-23,2023-12-26,Lionello,Templar,ltemplare@wufoo.com,2246165306,Colombia,73-1937833,"Peas - Pigeon, Dry",6,6121,0.523,mastercard,5108752203441288
16,2024-01-03,2024-06-14,Rickie,Bowkley,rbowkleyf@lulu.com,4012886512,United States,04-7509835,"Cake Circle, Foil, Scallop",6,9275,0.95,mastercard,5108758528391405
17,2024-04-16,2024-04-08,Quentin,Andreichik,qandreichikg@cam.ac.uk,4325118208,United States,35-1306564,Bar - Granola Trail Mix Fruit Nut,10,4438,0.862,mastercard,5048373719533444
18,2024-01-05,2024-05-15,Friedrick,Braghini,fbraghinih@ifeng.com,6558550276,Colombia,18-9731608,"Squash - Pattypan, Yellow",4,7687,0.063,mastercard,5108755265236579
19,2024-03-25,2024-01-18,Sibyl,Dominique,sdominiquei@wsj.com,6896699438,Mexico,62-9191738,Coffee Cup 16oz Foam,8,10321,0.327,mastercard,5108759408551860
20,2024-01-18,2024-09-19,Jo ann,Bortoletti,jbortolettij@nhs.uk,7951980972,Mexico,35-2698868,Juice - Apple 284ml,8,3509,0.755,mastercard,5048375363317362
21,2024-02-27,2024-04-02,Forrest,Capelen,fcapelenk@indiatimes.com,5756789419,Colombia,87-0840678,Flour - So Mix Cake White,1,6879,0.133,mastercard,5048372810758348
22,2024-02-29,2024-06-26,Davin,Waison,dwaisonl@techcrunch.com,8583316430,United States,65-8990277,Tuna - Salad Premix,4,12119,0.494,mastercard,5048374749394260
23,2024-09-30,2023-12-19,Herby,Adelberg,hadelbergm@ycombinator.com,1296132472,Mexico,60-2972643,Lettuce - Sea / Sea Asparagus,6,11356,0.153,mastercard,5108753140542519
24,2024-06-22,2024-02-21,Ethe,Gosney,egosneyn@technorati.com,2327328883,Dominican Republic,05-5140393,Pastry - French Mini Assorted,2,9811,0.315,mastercard,5048378404152541
25,2024-09-13,2024-08-01,Raimondo,Astles,rastleso@about.me,9842585911,Colombia,72-1063019,Puff Pastry - Slab,6,12680,0.622,mastercard,5108759953069177
26,2024-04-09,2024-11-15,Aimil,Endon,aendonp@disqus.com,1235997893,Mexico,97-1407392,Sambuca - Opal Nera,10,4219,0.725,mastercard,5108759039378063
27,2024-07-05,2024-06-09,Diena,Vearncombe,dvearncombeq@oakley.com,9228052710,Mexico,23-0714269,Milk - Chocolate 500ml,7,10347,0.083,mastercard,5048375449074060
28,2024-08-31,2024-03-30,Ban,Imort,bimortr@live.com,2864831256,Colombia,73-1937833,Filling - Mince Meat,2,12400,0.771,mastercard,5108759906573572
29,2024-05-22,2024-03-25,Cecilla,Bidmead,cbidmeads@github.com,8433857171,United States,86-2640869,Beets - Golden,4,5409,0.66,mastercard,5048372392968190
30,2024-09-04,2024-08-07,Sile,Simoneau,ssimoneaut@livejournal.com,3708581030,Colombia,04-1781862,"Tart Shells - Savory, 2",8,9169,0.053,mastercard,5048377273673645
31,2024-10-23,2024-08-15,Joshia,Antonomoli,jantonomoliu@squarespace.com,9722130416,United States,51-3662457,"Rum - Light, Captain Morgan",2,9688,0.678,mastercard,5048376555382628
32,2024-07-18,2024-02-13,Tierney,Carlo,tcarlov@ucoz.com,9681249802,Mexico,59-6399780,Tamarillo,4,9935,0.852,mastercard,5048378399246118
33,2024-08-12,2024-05-13,Ruthanne,Pettit,rpettitw@networksolutions.com,9289763584,Mexico,91-9571840,Fib N9 - Prague Powder,1,6231,0.263,mastercard,5048372565067523
34,2024-05-13,2024-03-24,Pren,Fleckness,pflecknessx@sun.com,6825371668,United States,82-8733224,Sea Bass - Fillets,6,12492,0.906,mastercard,5048375341996311
35,2024-01-19,2024-01-16,Edna,Blackborn,eblackborny@webs.com,7557797196,Mexico,10-0019811,"Pepper - Black, Ground",4,8002,0.614,mastercard,5048378638856867
36,2024-07-08,2024-07-30,Alvira,Barley,abarleyz@flickr.com,3188740957,Mexico,33-9247082,Sausage - Blood Pudding,7,9770,0.395,mastercard,5108750917057465
37,2024-01-12,2024-05-06,Merridie,Keford,mkeford10@jugem.jp,6142842753,United States,29-8881205,V8 - Vegetable Cocktail,2,5485,0.969,mastercard,5108759591731881
38,2024-01-13,2024-02-01,Borg,Burgett,bburgett11@answers.com,7558313533,Colombia,50-3148448,Tea - Lemon Scented,10,9289,0.117,mastercard,5108753576083814
39,2024-05-04,2024-01-19,Adlai,Pautard,apautard12@flickr.com,8173251088,Colombia,23-0714269,Cocoa Powder - Natural,8,3786,0.251,mastercard,5048376709550864
40,2024-02-16,2024-04-19,Marya,Geeraert,mgeeraert13@marriott.com,6136843775,Colombia,97-6655926,Cassis,10,10656,0.659,mastercard,5048374837233644
41,2024-08-20,2024-10-31,Barr,Thomton,bthomton14@oakley.com,5715123800,United States,26-7750002,"Pasta - Shells, Medium, Dry",1,9446,0.483,mastercard,5048378595631485
42,2024-03-06,2024-08-04,Kenna,Lashford,klashford15@sakura.ne.jp,2625514190,Mexico,09-6282213,Juice - V8 Splash,7,7427,0.601,mastercard,5048378189289674
43,2024-06-03,2024-04-14,Elyssa,Sprouls,esprouls16@buzzfeed.com,2643585199,Mexico,31-2236475,Pepper - Red Thai,10,13149,0.94,mastercard,5048370233528652
44,2024-06-09,2024-07-15,Leone,Gritskov,lgritskov17@i2i.jp,8171034703,United States,14-7026110,French Pastry - Mini Chocolate,5,8388,0.804,mastercard,5108758630052200
45,2024-04-24,2024-02-21,Filide,Reach,freach18@booking.com,4107397003,United States,73-7638593,"Beef - Rib Roast, Capless",3,10106,0.777,mastercard,5108755512966531
46,2024-03-26,2024-06-18,Abagail,Balfour,abalfour19@google.com.br,4148184630,United States,34-0256472,"Nut - Peanut, Roasted",3,5491,0.134,mastercard,5048373743450086
47,2024-03-09,2024-03-30,Rachele,Castells,rcastells1a@wisc.edu,8177310291,United States,29-7137664,Nectarines,7,5821,0.865,mastercard,5048376354029651
48,2024-11-23,2024-10-07,Shelton,Casina,scasina1b@virginia.edu,8693770661,Mexico,62-4197235,Wine - Malbec Trapiche Reserve,6,10581,0.196,mastercard,5048373133935670
49,2024-02-04,2024-10-16,Salli,Trimble,strimble1c@nih.gov,6187354747,Dominican Republic,97-2136523,Nantucket - Pomegranate Pear,10,13698,0.743,mastercard,5108756613622510
50,2024-04-10,2024-03-28,Forbes,Middleweek,fmiddleweek1d@lulu.com,2531022463,United States,02-4260277,Beef Ground Medium,3,7662,0.518,mastercard,5108750545150971
51,2024-08-12,2024-03-27,Ellette,Petkovic,epetkovic1e@last.fm,6011016851,Mexico,97-2136523,"Napkin - Dinner, White",9,11653,0.575,mastercard,5108756392239130
52,2024-02-16,2024-08-31,Diena,Larrad,dlarrad1f@google.ca,1266072248,Colombia,90-6094406,Pastry - Butterscotch Baked,7,4714,0.75,mastercard,5048370771479227
53,2024-09-18,2024-09-01,Vera,Hawket,vhawket1g@imdb.com,4041263958,United States,98-4636124,Pickerel - Fillets,1,12929,0.255,mastercard,5108750436660963
54,2024-11-21,2024-08-04,Carrissa,Nibley,cnibley1h@macromedia.com,7136863007,United States,32-7274154,Red Currants,1,7508,0.528,mastercard,5108759097665484
55,2024-05-05,2024-05-12,Briny,Hatchman,bhatchman1i@tuttocitta.it,3177499586,United States,70-8572197,Nantucket Apple Juice,7,13622,0.4,mastercard,5108758199778351
56,2024-07-13,2024-01-22,Georgie,Meran,gmeran1j@naver.com,3177225608,United States,91-1361758,Pear - Packum,7,12075,0.012,mastercard,5108751384047625
57,2024-06-13,2024-08-29,Darelle,Van den Broek,dvandenbroek1k@rediff.com,5125174188,United States,35-1306564,Coffee Decaf Colombian,7,8475,0.071,mastercard,5048375133544840
58,2024-01-13,2024-03-24,Graham,Arington,garington1l@google.nl,3181395876,United States,52-4537395,Coffee - 10oz Cup 92961,1,13078,0.859,mastercard,5108753638629984
59,2024-07-23,2024-03-20,Virgie,Czapla,vczapla1m@nifty.com,3304816881,United States,14-8312422,Cup - Paper 10oz 92959,6,6415,0.853,mastercard,5048378049905535
60,2024-04-17,2024-04-28,Tiler,Brayfield,tbrayfield1n@nyu.edu,8695769981,Mexico,58-8445429,Irish Cream - Baileys,1,3184,0.197,mastercard,5108756663050711
61,2024-11-29,2024-03-30,Korry,Finnimore,kfinnimore1o@cpanel.net,5138577023,United States,35-6126375,Chips Potato Swt Chilli Sour,2,6454,0.817,mastercard,5108758914096667
62,2024-07-25,2024-05-11,Sheela,Camacho,scamacho1p@sciencedirect.com,4174917570,Colombia,84-9995228,Coffee Beans - Chocolate,3,11781,0.874,mastercard,5048377060008815
63,2024-09-12,2024-05-03,Ricardo,MacCleay,rmaccleay1q@devhub.com,8016059460,United States,12-0301057,Miso Paste White,1,9508,0.848,mastercard,5048378103059872
